"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20222","11","서울시","CS300024","운동/경기용품","241584837291","1699748","169059175766","72525661525","32889291599","33725015113","33381463407","31904683436","37158722211","40212855470","32312806055","767128246","14045025489","63754974464","87596812414","71919306426","3501590252","136805450697","79401662522","1075629581","17303532040","40876029212","55937781972","54134937593","46878032289","1065874","633874","195819","201093","219685","215125","234152","349417","284457","13926","144011","460642","586358","464030","30781","1000763","622315","16106","185974","319821","348556","377979","374539"
"20222","11","서울시","CS300022","화장품","360654387198","5268870","298913990013","61740397185","59749312070","59597387069","57752379666","62587190531","59227720677","40913962951","20826434234","2771494219","27385316353","102990865685","120440149478","92119535560","14947025903","119554947305","228421145200","1599632781","42300412180","73826857654","95635822398","81954396824","52655768023","3659449","1609421","682769","709364","712368","723566","831382","950045","659376","29668","244039","1244916","1662144","1857503","230600","1520785","3677516","80078","1244069","1152496","921622","943680","856277"
"20222","11","서울시","CS300021","문구","367034351569","12424885","336746150729","30288200840","69845535729","75372811518","64779926407","60484042493","66263834582","20905951719","9382249121","445598844","55223861771","105680925396","150533704439","53874888378","1275372741","94663817626","82144393558","2238883901","17760310996","24686366351","43012713564","51888636337","37221300034","10261211","2163674","2028512","2125756","2023533","2016230","2067180","1401658","762016","2703","1547472","3675656","4158226","2919635","121193","4641916","5301147","396345","1833150","2046716","2750706","1767239","1148871"
"20222","11","서울시","CS300020","서적","105826171156","1968941","90059396262","15766774894","21547475752","18393714009","19801095011","16059668008","14257443482","9600450130","6166324764","7680541","13336766586","32602084612","39148201616","19341953231","1389484570","41988229564","49040217345","1818344603","6502107207","13356815553","30295878449","26064139543","12991161565","1405540","563401","302299","272017","290879","259337","281008","279906","283495","199","178442","510281","655043","571520","53456","810395","1091867","93462","240680","290983","632323","444062","200751"
"20222","11","서울시","CS300019","의료기기","255492721646","646649","239998194323","15494527323","38096237769","58880702944","50637292018","49638847429","42745114163","12380620619","3113906704","127160","42551176271","92467573125","106390721975","14002199532","80923583","177647139018","64805710959","18347166","3987001103","16254878010","68049150858","76464341169","77679131672","563114","83535","117045","117188","107398","108626","112857","63280","20255","6","113432","239340","233796","59964","111","352321","272936","234","16706","44249","113924","148145","301992"
"20222","11","서울시","CS300018","의약품","1598302284182","74042690","1421038143247","177264140935","313656461849","291126840086","275967605958","248311259438","291975975916","152878052097","24386088838","479033546","378640754288","478053744713","479091571905","253588746602","8448433128","789659166126","742037572799","2577323837","87327769387","212696908566","320675448386","381241749653","527177476404","62427128","11615562","14122120","12798214","11217715","10961952","13327127","9676310","1939252","30766","15058705","20140072","20988169","17096661","728317","34363903","39463553","388474","8349938","13888569","15077916","15827465","20295098"
"20222","11","서울시","CS300017","시계및귀금속","278274685328","815677","212533499652","65741185676","42836749119","43824876811","40717121898","40511261487","44643490337","40383844749","25357340927","0","19164305858","86431796407","100356636912","70287398133","2034548018","125388154396","132004711659","780131747","26634205120","50387461087","65130198113","59529168730","54931701253","603469","212208","114181","121157","119998","115644","132489","133558","78650","0","44040","230277","309418","223071","8871","328743","435032","9297","137465","178690","152575","152164","133581"
"20222","11","서울시","CS300016","안경","136213745671","1510769","93962240369","42251505302","18936852714","19010864510","18729149081","17293685791","19991688273","26489677178","15761828124","0","7064126406","33820855319","42673152823","50196261391","2459349732","62579535130","71939339012","1073510561","23156915160","25692527579","31400360437","31601688504","21593848212","1076385","434384","215393","215404","213145","200721","231722","266385","167999","0","73141","340845","432221","621251","43311","553482","951624","38984","448862","308101","282857","266710","159615"
"20222","11","서울시","CS300015","가방","47832296344","1167811","31369739150","16462557194","5617512907","5711262060","6338570475","5851905804","7850487904","9182719665","7279837529","104147216","1511346528","11047791965","17711583391","16104661318","1352765926","15027279731","31128902520","315878728","8156308397","10290289572","9013776920","9636309381","8743619249","744775","423036","141290","139673","156365","149021","158426","225942","197094","1575","51649","239113","393417","431193","50864","355741","802294","19618","264149","237898","204971","226235","205164"
"20222","11","서울시","CS300014","신발","124298590981","1647317","81739633195","42558957786","15513654555","16261378742","16882889400","15373149197","17708561301","25289542944","17269414842","397247002","7569785153","33051080252","45290101513","35699991565","2290385496","54276565967","64722185885","732213972","18360972439","25814634810","19556075181","25245571583","29289283852","1093877","553440","210934","213289","215321","221972","232361","325629","227811","2110","108784","429461","584247","483490","39225","664516","932460","12794","267036","303313","249191","312425","452227"
"20222","11","서울시","CS300011","일반의류","1749939988158","25176085","1094754204052","655185784106","195126867782","208188969631","230980893318","222829413385","237628059936","358413149911","296772634195","4928161894","41967209617","442947654203","651802429159","569570959087","38723574198","635432946119","1075888560958","8768604689","212547134236","347863777632","369211633829","395908729590","377024238176","15812536","9363549","2831597","2959245","3313615","3224754","3483325","5076976","4286573","159723","763615","6472536","8846123","8303007","631081","8662394","16373720","232908","3940818","4963317","5339507","5426733","5132956"
"20222","11","서울시","CS300010","반찬가게","817282648660","28948171","690623065016","126659583644","135505604079","155613637815","126097131872","128568668647","144838022603","96475962547","30183621097","138490926034","196103037251","184682007132","169068870954","100132689493","28805117796","353876801554","324414103756","926928677","37261367055","100753861453","157511451837","175443256873","206394039438","23555014","5393157","4689796","4894008","4615900","4485616","4869694","3366212","2026945","1498346","5743214","9199414","6352655","5407450","747092","13333028","13760617","180923","4514332","6218421","5379013","5632685","5168250"
"20222","11","서울시","CS300009","청과상","802350927011","29663670","589875384449","212475542562","113814310953","119194155016","119359580513","109334840948","128172497019","142300093966","70175448596","11782592890","175936333274","236619406145","241361767283","126445324906","10205502513","334015156198","427758996861","171404255","24020898466","58999294964","106564375292","194775368729","377242811368","20671435","8992235","4010409","4127902","4044168","4014395","4474561","5581071","3411164","133079","4473240","8370797","9434202","6803493","448859","12104708","16963012","20816","955398","2608351","4609590","7263600","13609988"
"20222","11","서울시","CS300008","수산물판매","1277136703147","19276961","690913106941","586223596206","109039586478","123793357885","136278389734","146148276389","175653496455","353194093799","233029502407","32934314543","191646769302","280694181836","313194391686","426249457069","32417588711","683944676282","450017294472","453162819","74283482080","219845125290","244162939233","259523398788","335693862552","10826517","8450444","1823054","1935715","2128608","2225589","2713551","5094250","3356194","247553","2710962","4534912","5390848","6015258","377428","9839104","8342352","10856","1093467","2958695","3399117","4246520","6472787"
